episode_no,episode_title,description,episode_runtime,released_on,lead_cast_matches,supporting_cast_matches,place_matches_cleaned,channel_title,publish_date,view_count,like_count,comment_count,runtime_minutes,is_successful,desc_length,desc_word_count,desc_sentence_count,avg_word_length,has_conflict,has_main_char,has_emotion,has_society,has_mystery,has_family,question_count,has_question,exclamation_count,total_cast,has_lead_cast,has_supporting_cast,cast_ratio,release_year,release_month,release_day,release_day_of_week,release_quarter,is_weekend,estimated_season,is_pilot,is_early_episode,is_milestone,cast_x_runtime,desc_length_x_questions,like_rate,comment_rate,engagement_rate
3566,Bharat Ke Prasiddh Mandir,Sugandha plays a fun quiz with the Gokuldham residents about the famous temples of India. Who will score the most points and win the game?,20 mins,2022-09-17,0.0,0.0,Gokuldham Society,Sony SAB,,2185048.0,23744.0,712.0,20.0,0,138,25,3,5.3076923076923075,0,0,0,1,0,0,1,1,0,0.0,0,0,0.0,2022.0,9.0,17.0,5.0,3.0,1,15,0,0,0,0.0,138,0.01086657553217342,0.0003258508161601868,0.011192426348333607
3567,The Country Of Miracles,"The Rangarang Karyakram continues as Sugandha quizzes Babita, Madhavi and Bhide about the famous heritage sites in India. Will they be able to answer all the questions correctly?",20 mins,2022-09-19,0.0,0.0,,Sony SAB,,2562647.0,24053.0,386.0,20.0,0,178,28,3,6.137931034482759,0,1,0,0,0,0,1,1,0,0.0,0,0,0.0,2022.0,9.0,19.0,0.0,3.0,0,15,0,0,0,0.0,178,0.009385994486952558,0.00015062544680346268,0.009536619933756022
3568,Hindustan Ki Pehchaan,"Sodhi, Popatlal, and Anjali are next in line to participate in Sugandha's quiz. Will they be able to answer all the questions correctly?",20 mins,2022-09-20,0.0,0.0,,Sony SAB,,1341764.0,15950.0,471.0,20.0,0,136,23,3,5.666666666666667,0,1,0,0,0,0,1,1,0,0.0,0,0,0.0,2022.0,9.0,20.0,1.0,3.0,0,15,0,0,0,0.0,136,0.01188732751264193,0.00035103017294384637,0.012238357685585777
3569,Bharatiya Sanskriti Ki Khaasiyat,"Tapu Sena, Iyer, and Taarak take on the challenge of answering all the quiz questions correctly. Will they be successful?",21 mins,2022-09-21,0.0,0.0,,Sony SAB,,1306865.0,15518.0,402.0,21.0,0,121,20,3,5.761904761904762,0,1,0,0,0,0,1,1,0,0.0,0,0,0.0,2022.0,9.0,21.0,2.0,3.0,0,15,0,0,0,0.0,121,0.011874208985465992,0.000307606135594621,0.012181815121060613
3570,Rangarang Karyakram Ki Charam Seema,"Abdul delivers a surprise performance for the Rangarang Karyakram. Meanwhile, Nattu Kaka and Bagha are next in line for the quiz.",21 mins,2022-09-22,0.0,0.0,,Sony SAB,,1063364.0,13802.0,330.0,21.0,0,129,21,3,5.863636363636363,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2022.0,9.0,22.0,3.0,3.0,0,15,0,0,0,0.0,0,0.012979550765729547,0.0003103355856173562,0.013289886351346904
3571,Shradh Ki Zimmedari,"Anjali catches Taarak eating samosas with Tapu Sena. Meanwhile, Taarak gets the responsibility of holding Shradh for his late father. Will Taarak be able to perform this important ritual properly?",22 mins,2022-09-23,0.0,0.0,,Sony SAB,,1128510.0,16710.0,779.0,22.0,0,196,30,4,6.32258064516129,0,1,0,0,0,1,1,1,0,0.0,0,0,0.0,2022.0,9.0,23.0,4.0,3.0,0,15,0,0,0,0.0,196,0.014807121950960159,0.0006902901256611589,0.015497412076621317
3572,Shradh Ki Taiyaari,Taarak and the society members prepare for his father's Shradh. Will everything go smooth?,21 mins,2022-09-24,0.0,0.0,Gokuldham Society,Sony SAB,,1104731.0,15235.0,475.0,21.0,0,90,14,3,6.0,0,0,0,1,0,1,1,1,0,0.0,0,0,0.0,2022.0,9.0,24.0,5.0,3.0,1,15,0,0,0,0.0,90,0.013790675023444601,0.00042996853535518117,0.01422064355879978
3573,Kauwe Ki Khoj,"Taarak is worried as he can't find crows to eat his offerings. Gogi, Pinku, and the others offer their help to make the Shradh successful. Will things go in Taarak's favour this time?",21 mins,2022-09-26,0.0,0.0,,Sony SAB,,1300554.0,16204.0,403.0,21.0,0,183,33,4,5.382352941176471,0,0,0,0,0,0,1,1,0,0.0,0,0,0.0,2022.0,9.0,26.0,0.0,3.0,0,15,0,0,0,0.0,183,0.012459296223535336,0.00030986771032366953,0.012769163933859006
3574,Shradh Specialist,"Taarak finally finds a few crows to eat the Shradh food, but Sodhi unknowingly scares them away. When Taarak is about to lose all hope, Abdul comes up with a unique solution. Will Abdul's idea work?",21 mins,2022-09-27,0.0,0.0,,Sony SAB,,2575505.0,28456.0,464.0,21.0,0,198,36,4,5.351351351351352,0,0,0,0,0,0,1,1,0,0.0,0,0,0.0,2022.0,9.0,27.0,1.0,3.0,0,15,0,0,0,0.0,198,0.011048702662700067,0.00018015877268389203,0.01122886143538396
3575,Maha Daan,"Taarak and the others make their way to a park to look for crows. However, things take a turn for the worse when a thief steals Taarak's phone. What will he do now?",21 mins,2022-09-28,0.0,0.0,,Sony SAB,,3219604.0,38235.0,514.0,21.0,0,164,33,4,4.823529411764706,0,0,0,0,1,0,1,1,0,0.0,0,0,0.0,2022.0,9.0,28.0,2.0,3.0,0,15,0,0,0,0.0,164,0.011875680401788418,0.00015964691320829728,0.012035327314996715
3576,Jethalal Kab Aayega?,"Jethalal's family and friends are eagerly waiting for him to return from his USA trip. However, no one has spoken to him in the past two days. Will Jethalal return home safely?",21 mins,2022-09-29,0.0,0.0,,Sony SAB,,2859038.0,34377.0,524.0,21.0,0,176,32,4,5.333333333333333,0,1,0,0,0,1,1,1,0,0.0,0,0,0.0,2022.0,9.0,29.0,3.0,3.0,0,15,0,0,0,0.0,176,0.012023970292115637,0.0001832783673115337,0.012207248659427171
3577,Jethalal Returns,Jethalal returns to India without informing about his arrival to any of the society members. Will he return home safely?,21 mins,2022-09-30,0.0,0.0,Gokuldham Society,Sony SAB,,4148051.0,50316.0,1019.0,21.0,0,120,20,3,5.714285714285714,0,1,0,1,1,0,1,1,0,0.0,0,0,0.0,2022.0,9.0,30.0,4.0,3.0,0,15,0,0,0,0.0,120,0.012130031156793598,0.000245657479703726,0.012375688636497325
3578,Jethalal Ka Bura Naseeb,"After returning from the USA, three thieves rob Jethalal and steal all of his belongings. What will he do now?",20 mins,2022-10-01,0.0,0.0,,Sony SAB,,9158611.0,109415.0,1662.0,20.0,0,110,20,3,5.238095238095238,0,1,0,0,1,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,1.0,5.0,4.0,1,15,0,0,0,0.0,110,0.011946679256638452,0.0001814685456704575,0.012128147802308909
3579,Jethalal Behind Bars,Jethalal tries to file a complaint at the police station about the robbery. But Chalu Pandey refuses to take his complaint and locks him up instead. What will happen now?,21 mins,2022-10-03,0.0,0.0,,Sony SAB,,5487109.0,81650.0,1522.0,21.0,0,170,30,4,5.483870967741935,0,1,0,0,1,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,3.0,0.0,4.0,0,15,0,0,0,0.0,170,0.014880328624722303,0.0002773773443579589,0.015157705969080263
3580,Jethalal Ki Ghar Wapsi,"Chalu Pandey lets Jethalal, and the others go after listening to their explanation. Jethalal reaches Gokuldham and decides to surprise Bapuji.",21 mins,2022-10-04,0.0,0.0,Gokuldham Society,Sony SAB,,4162681.0,59734.0,1114.0,21.0,0,142,21,3,6.454545454545454,0,1,0,1,0,0,0,0,0,0.0,0,0,0.0,2022.0,10.0,4.0,1.0,4.0,0,15,0,0,0,0.0,0,0.014349883080187245,0.0002676159264627949,0.014617499006650039
3581,Gifts From Jethalal,"Jethalal brings a special shirt for Bapuji from his US trip. However, Jethalal is unaware that someone has mistakenly replaced the shirt with a frock. What will happen now?",22 mins,2022-10-05,0.0,0.0,,Sony SAB,,6596008.0,70623.0,825.0,22.0,0,172,29,4,5.733333333333333,0,1,0,0,1,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,5.0,2.0,4.0,0,15,0,0,0,0.0,172,0.010706928992971355,0.00012507563285617105,0.010832004625827526
3582,Dosti Ki Bhasha,"Jethalal calls Taarak at his office, which puts Taarak's job at risk. How will he handle this situation?",20 mins,2022-10-06,0.0,0.0,,Sony SAB,,5118921.0,61661.0,727.0,20.0,0,104,18,3,5.473684210526316,0,1,0,0,1,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,6.0,3.0,4.0,0,15,0,0,0,0.0,104,0.012045700247044202,0.00014202208980718987,0.012187722336851392
3583,Excitement For Navratri,"Gokuldham residents are eagerly waiting for the Navratri celebrations to begin. Meanwhile, Jethalal finds it difficult to fit into his old Garba dress.",20 mins,2022-10-07,0.0,0.0,Gokuldham Society,Sony SAB,,2825275.0,35637.0,739.0,20.0,0,151,23,3,6.291666666666667,0,1,0,1,0,0,0,0,0,0.0,0,0,0.0,2022.0,10.0,7.0,4.0,4.0,0,15,0,0,0,0.0,0,0.012613634915668416,0.000261567365453853,0.012875202281122268
3584,Society Ki Permission,"Jethalal wants to perform the first aarti of Navratri to pray for Daya's return. However, Bhide says that he has to take permission from all society members first. Will the society members accept his request?",21 mins,2022-10-08,0.0,0.0,Gokuldham Society,Sony SAB,,4436104.0,48593.0,539.0,21.0,0,208,35,4,5.777777777777778,0,1,0,1,0,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,8.0,5.0,4.0,1,15,0,0,0,0.0,208,0.010953978771918157,0.0001215029851637867,0.011075481757081944
3585,Jethalal's Meeting,"Jethalal gets the opportunity to perform the first aarti of Navratri. However, he gets called to Lonavala for an important meeting. What will happen now?",21 mins,2022-10-10,0.0,0.0,,Sony SAB,,3171130.0,41058.0,1326.0,21.0,0,153,25,4,5.884615384615385,0,1,0,1,1,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,10.0,0.0,4.0,0,15,0,0,0,0.0,153,0.012947431058508778,0.0004181473423835218,0.0133655784008923
3586,Jethalal Matlab Musibat,"Everyone begins to worry, as Jethalal is getting late for the aarti. Will Jethalal be able to get back in time?",20 mins,2022-10-11,0.0,0.0,,Sony SAB,,1666509.0,21727.0,367.0,20.0,0,111,21,3,5.045454545454546,0,1,1,0,0,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,11.0,1.0,4.0,0,15,0,0,0,0.0,111,0.013037425517998693,0.0002202207007458701,0.013257646218744562
3587,Nav Durga Ke Darshan,"Jethalal manages to reach on time and performs the first aarti of Navratri. Later, all the Gokuldham residents play Garba together.",21 mins,2022-10-12,0.0,0.0,Gokuldham Society,Sony SAB,,1606687.0,22876.0,380.0,21.0,0,131,21,3,5.954545454545454,0,1,0,1,0,0,0,0,0,0.0,0,0,0.0,2022.0,10.0,12.0,2.0,4.0,0,15,0,0,0,0.0,0,0.014237985221772989,0.00023651138242147823,0.014474496604194467
3588,The Last Film Show In Gokuldham,"Asit Modi brings the star of Chhello Show, Bhavin Rabari and the director, Pan Nalin, to meet all of their favourite Gokuldham residents.",21 mins,2022-10-13,0.0,0.0,Gokuldham Society,Sony SAB,,4797252.0,38902.0,404.0,21.0,0,137,23,2,5.708333333333333,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,2022.0,10.0,13.0,3.0,4.0,0,15,0,0,0,0.0,0,0.008109224174751675,8.421486213047342e-05,0.008193439036882149
3589,Bachat Mantra,"Bhide shares his mantra for savings with Tapu Sena. Meanwhile, Nattu Kaka and Bagha remind Jethalal about submitting his maintenance cheque.",21 mins,2022-10-14,0.0,0.0,,Sony SAB,,3937167.0,40437.0,749.0,21.0,0,140,21,3,6.363636363636363,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2022.0,10.0,14.0,4.0,4.0,0,15,0,0,0,0.0,0,0.010270580274959057,0.00019023826262938234,0.01046081853758844
3590,Maintenance Ka Cheque,"Bhide celebrates when Jethalal brings the maintenance cheque on time. However, a silly mistake by Jethalal quickly spoils the celebration.",21 mins,2022-10-15,0.0,0.0,,Sony SAB,,4016298.0,44239.0,643.0,21.0,0,138,20,3,6.571428571428571,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2022.0,10.0,15.0,5.0,4.0,1,15,0,0,0,0.0,0,0.011014867169999047,0.00016009764213271971,0.011174964812131765
3591,Gokuldham Ki Shaan,"Bhide finds out that Tapu is about to return to Gokuldham. Meanwhile, Jethalal scolds Nattu Kaka about spoiling his maintenance cheque.",21 mins,2022-10-17,0.0,0.0,Gokuldham Society,Sony SAB,,2388558.0,28023.0,278.0,21.0,0,135,21,3,6.136363636363637,0,1,0,1,0,0,0,0,0,0.0,0,0,0.0,2022.0,10.0,17.0,0.0,4.0,0,15,0,0,0,0.0,0,0.011732178271501772,0.00011638816541688943,0.01184856643691866
3592,Doctor Hathi Ki Dawa,"Jethalal brings Bapuji to Dr Hathi's clinic to treat his stomach ache. Meanwhile, Gokuldham society members are worried about the moss build-up in the society compound.",21 mins,2022-10-18,0.0,0.0,Gokuldham Society,Sony SAB,,4477550.0,44678.0,1015.0,21.0,0,168,26,3,6.222222222222222,0,1,0,1,0,0,0,0,0,0.0,0,0,0.0,2022.0,10.0,18.0,1.0,4.0,0,15,0,0,0,0.0,0,0.009978222470274488,0.0002266864185354896,0.010204908888809977
3593,Gokuldham Mein Bhookamp,Dr Hathi slips and falls in the society compound because of the moss build-up. Will the society members be able to lift him up?,20 mins,2022-10-19,0.0,0.0,Gokuldham Society,Sony SAB,,5728627.0,57704.0,792.0,20.0,0,127,24,3,5.08,0,0,0,1,0,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,19.0,2.0,4.0,0,15,0,0,0,0.0,127,0.010072917983154081,0.0001382529987983161,0.010211170981952398
3594,Sodhi Ka Idea,Sodhi comes up with a unique solution to lift Dr Hathi up from the ground. Will his plan work?,20 mins,2022-10-20,0.0,0.0,,Sony SAB,,3698436.0,43844.0,521.0,20.0,0,94,19,3,4.7,0,0,0,0,0,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,20.0,3.0,4.0,0,15,0,0,0,0.0,94,0.011854737555351085,0.0001408703190023245,0.01199560787435341
3595,Contractor Kaha Milega?,The members of Gokuldham society decide to repaint the colony but Bhide struggles to find a contractor who is ready to do the job before Diwali. Can a solution be found?,21 mins,2022-10-21,0.0,0.0,Gokuldham Society,Sony SAB,,2534005.0,32219.0,431.0,21.0,0,169,31,3,5.28125,0,0,0,1,0,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,21.0,4.0,4.0,0,15,0,0,0,0.0,169,0.012714650241554283,0.00017008641652782196,0.012884736658082103
3596,Contractor Ki Khoj,The members of Gokuldham society interview multiple contractors and ask for their budget for repainting their colony. Will a suitable contractor be found on time?,21 mins,2022-10-22,0.0,0.0,Gokuldham Society,Sony SAB,,4562704.0,45035.0,485.0,21.0,0,162,25,3,6.230769230769231,0,0,0,1,0,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,22.0,5.0,4.0,1,15,0,0,0,0.0,162,0.009870241446685683,0.00010629659379688146,0.009976538040482565
3597,Patakho Ki Testing,"Tapu Sena helps Abdul test the new firecrackers at his shop. Meanwhile, the committee members gather at the clubhouse to finalize a contractor.",19 mins,2022-10-24,0.0,0.0,,Sony SAB,,3966029.0,45261.0,609.0,19.0,0,143,23,3,5.958333333333333,0,1,0,1,0,0,0,0,0,0.0,0,0,0.0,2022.0,10.0,24.0,0.0,4.0,0,15,0,0,0,0.0,0,0.011412167835341639,0.0001535540578361737,0.011565721893177812
3598,Contractors Ki Meeting,Society members sit down for a meeting to select the best contractor out of the top four. Will they be able to make a sound decision?,21 mins,2022-10-25,0.0,0.0,Gokuldham Society,Sony SAB,,5098802.0,63189.0,637.0,21.0,0,133,26,3,4.925925925925926,0,0,0,1,0,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,25.0,1.0,4.0,0,15,0,0,0,0.0,133,0.01239290868856867,0.00012493128289129822,0.012517839971459967
3599,Contractors Ki Ladai,"After interviewing all the contractors, the society members decide to shortlist one. Who will be the one to get the job?",21 mins,2022-10-26,0.0,0.0,Gokuldham Society,Sony SAB,,2697937.0,36730.0,605.0,21.0,0,120,21,3,5.454545454545454,0,0,0,1,0,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,26.0,2.0,4.0,0,15,0,0,0,0.0,120,0.013614100842940053,0.00022424533106394588,0.013838346174003998
3600,Painting Ka Kaam Shuru,Gokuldham residents decide to give the contract for painting the society to Raju Chamke. Will things go according to plan?,21 mins,2022-10-27,0.0,0.0,Gokuldham Society,Sony SAB,,4257907.0,45470.0,531.0,21.0,0,122,20,3,5.809523809523809,0,0,0,1,0,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,27.0,3.0,4.0,0,15,0,0,1,0.0,122,0.010678953138489605,0.00012470912945981922,0.010803662267949425
3601,Bhide Ka Sabse Bada Darr,"The painting job in Gokuldham begins in full zest. However, Bhide is anxious about things going wrong. Will all of his worries come true?",21 mins,2022-10-28,0.0,0.0,Gokuldham Society,Sony SAB,,2020785.0,27200.0,479.0,21.0,0,137,24,4,5.48,0,0,0,1,0,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,28.0,4.0,4.0,0,15,0,0,0,0.0,137,0.013460109086266433,0.0002370364798647655,0.013697145566131198
3602,Diwali Ki Excitement,Gokuldham residents are excited to celebrate Diwali in the newly painted society. But will the contractor be able to complete the work on time?,20 mins,2022-10-29,0.0,0.0,Gokuldham Society,Sony SAB,,1956069.0,26673.0,330.0,20.0,0,143,24,3,5.72,0,0,1,1,0,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,29.0,5.0,4.0,1,15,0,0,0,0.0,143,0.01363601507103529,0.00016870561891956832,0.013804720689954858
3603,Bad News For Bhide,The contractor gives Bhide the bad news and tells him that the painting job won't get finished on time. What will Bhide do now?,20 mins,2022-10-31,0.0,0.0,,Sony SAB,,6833333.0,80862.0,1093.0,20.0,0,127,24,3,5.08,0,0,0,0,1,0,1,1,0,0.0,0,0,0.0,2022.0,10.0,31.0,0.0,4.0,0,15,0,0,0,0.0,127,0.011833462260150024,0.0001599512039071996,0.011993413464057223
3604,Saving Diwali,"Bhide is ready to face everyone's anger when the painting job gets delayed. However, he gets a surprise once he steps out of his house.",21 mins,2022-11-01,0.0,0.0,,Sony SAB,,1762014.0,24981.0,347.0,21.0,0,135,25,3,5.1923076923076925,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2022.0,11.0,1.0,1.0,4.0,0,15,0,0,0,0.0,0,0.01417751835256794,0.00019693362428810197,0.014374451976856042
3605,Gokuldham Ki Diwali,"After the painting job gets completed, all Gokuldham residents celebrate Diwali together. The next day, Huma Qureshi and Sonakshi Sinha arrive at Gokuldham to meet Dr Hathi.",22 mins,2022-11-02,0.0,0.0,Gokuldham Society,Sony SAB,,1242166.0,16750.0,420.0,22.0,0,173,27,3,6.178571428571429,0,0,0,1,0,1,0,0,0,0.0,0,0,0.0,2022.0,11.0,2.0,2.0,4.0,0,15,0,0,0,0.0,0,0.013484499266201726,0.00033811878757043133,0.013822618053772159
3606,Bapuji Ki Treat,"Bapuji treats Tapu Sena with pizzas to reward them for saving the Diwali celebrations. Meanwhile, Bhide decides to penalize Jethalal if he doesn't pay the maintenance cheque on time.",21 mins,2022-11-03,0.0,0.0,,Sony SAB,,5828431.0,52263.0,592.0,21.0,0,182,29,3,6.066666666666666,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2022.0,11.0,3.0,3.0,4.0,0,15,0,0,0,0.0,0,0.008966905678920162,0.00010157105718999553,0.009068476736110158
3607,Jethalal Ki Penalty,"Jethalal lies to Bapuji about giving the maintenance cheque. However, Bhide arrives at Jethalal's house and his lie comes out in front of everyone.",20 mins,2022-11-04,0.0,0.0,,Sony SAB,,6986394.0,68836.0,991.0,20.0,0,147,24,3,5.88,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2022.0,11.0,4.0,4.0,4.0,0,15,0,0,0,0.0,0,0.009852864030734019,0.00014184711857832258,0.009994711149312342
3608,Jethalal Ke Cheques,"Bagha and Nattu Kaka request Jethalal to sign some cheques. Later, Babita shows up at Jethalal's shop with some of her friends.",21 mins,2022-11-05,0.0,0.0,,Sony SAB,,5846414.0,61842.0,792.0,21.0,0,127,22,3,5.521739130434782,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2022.0,11.0,5.0,5.0,4.0,1,15,0,0,0,0.0,0,0.0105777643222385,0.00013546763272877482,0.010713231954967276
3609,Jethalal Ka Sabak,"Jethalal apologises to Bhide for not submitting the maintenance cheque on time. However, Bhide is adamant that if Jethalal doesn't pay the penalty, he will resign from the secretary post.",19 mins,2022-11-07,0.0,0.0,,Sony SAB,,6822327.0,76350.0,971.0,19.0,0,187,30,3,6.032258064516129,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2022.0,11.0,7.0,0.0,4.0,0,15,0,0,0,0.0,0,0.011191194559980112,0.00014232678346746155,0.011333521343447573
3610,Jethalal Ki Tarkeeb,Bhide agrees to accompany Jethalal and Taarak to the medical store. But he is unaware that it was all a trick to give him the maintenance cheque. What will Bhide do when he finds out the truth?,21 mins,2022-11-08,0.0,0.0,,Sony SAB,,5884203.0,77745.0,1736.0,21.0,0,193,37,4,5.078947368421052,0,1,0,0,1,0,1,1,0,0.0,0,0,0.0,2022.0,11.0,8.0,1.0,4.0,0,15,0,0,0,0.0,193,0.013212492292925261,0.00029502716085302275,0.013507519453778285
3611,Cheque Ka Hungama,Madhavi tells Bhide that she accidentally washed the kurta that the cheque was in. What will happen when Jethalal finds out about this?,22 mins,2022-11-09,0.0,0.0,,Sony SAB,,1991690.0,24560.0,388.0,22.0,0,135,23,3,5.625,0,1,0,0,1,0,1,1,0,0.0,0,0,0.0,2022.0,11.0,9.0,2.0,4.0,0,15,0,0,0,0.0,135,0.01233123009543147,0.00019480933538385223,0.012526039430815322
3612,Guru Nanak Jayanti Ki Badhaiya,"Sodhi and his family celebrate Guru Nanak Jayanti with all Gokuldham residents. Meanwhile, Goli is scared as he spills chutney on Sakharam. What will Bhide do when he finds out?",21 mins,2022-11-10,0.0,0.0,Gokuldham Society,Sony SAB,,1320132.0,18027.0,323.0,21.0,0,177,30,4,5.709677419354839,0,0,1,1,1,1,1,1,0,0.0,0,0,0.0,2022.0,11.0,10.0,3.0,4.0,0,15,0,0,0,0.0,177,0.013655442292556887,0.000244672317107443,0.01390011460966433
3613,Guru Nanak Ji Ki Anmol Seekh,Sodhi and his family continue to celebrate Guru Nanak Jayanti and spread happiness among Gokuldham residents.,21 mins,2022-11-11,0.0,0.0,Gokuldham Society,Sony SAB,,3206491.0,32573.0,440.0,21.0,0,109,16,2,6.411764705882353,0,0,0,1,0,1,0,0,0,0.0,0,0,0.0,2022.0,11.0,11.0,4.0,4.0,0,15,0,0,0,0.0,0,0.010158453537386028,0.0001372216116553542,0.010295675149041382
3614,Tapu Sena's Dinner Plan,Tapu Sena decides to take Bapuji out for dinner. Will their dinner plan be successful?,21 mins,2022-11-12,0.0,0.0,,Sony SAB,,4660458.0,52304.0,497.0,21.0,0,86,15,3,5.375,0,1,0,0,0,0,1,1,0,0.0,0,0,0.0,2022.0,11.0,12.0,5.0,4.0,1,15,0,0,0,0.0,86,0.011222928900350803,0.00010664185652099933,0.011329570756871802
3615,Dinner With Bapuji,"Bapuji wants to go out for dinner with Tapu Sena, but Jethalal is worried about this plan. How will things pan out?",21 mins,2022-11-14,0.0,0.0,,Sony SAB,,2521230.0,31631.0,284.0,21.0,0,115,22,3,5.0,0,1,0,0,0,0,1,1,0,0.0,0,0,0.0,2022.0,11.0,14.0,0.0,4.0,0,15,0,0,0,0.0,115,0.012545855576105483,0.0001126433872977129,0.012658498963403195
3616,Restaurant Pahuchne Mein Deri,"Problems keep piling up one after another, which causes a delay in the dinner plans. Can Tapu Sena and the others reach the restaurant in time?",20 mins,2022-11-15,0.0,0.0,,Sony SAB,,2997986.0,36152.0,618.0,20.0,0,143,26,3,5.296296296296297,1,1,0,0,0,0,1,1,0,0.0,0,0,0.0,2022.0,11.0,15.0,1.0,4.0,0,15,0,0,0,0.0,143,0.012058758093347303,0.0002061383188119228,0.012264896412159226
3617,International Client,"Jethalal scolds Bagha when a customer complains about him. Later, an important client from abroad contacts Jethalal about a big contract.",22 mins,2022-11-16,0.0,0.0,,Sony SAB,,2593739.0,31921.0,505.0,22.0,0,137,21,3,6.2272727272727275,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2022.0,11.0,16.0,2.0,4.0,0,15,0,0,0,0.0,0,0.012306939014704634,0.00019469954582957427,0.01250163856053421
